1966	The Man Called Flintstone	Fermín Álvarez	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/the_man_called_flintstone_1966
1993	Last Action Hero	Phill Freeman	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/last_action_hero_1993
2003	In Hell	Phill Freeman	5.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/in_hell_2003
2016	No Beast So Fierce	Paula Lago	4.9	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/no_beast_so_fierce_2016
2019	One Little Finger	Phill Freeman	7.0	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/one_little_finger_2019
2015	The Millionaires' Unit	Fermín Álvarez	6.5	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/the_millionaires'_unit_2015
2000	Hide and Seek	Paul Pendergast	3.4	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/hide_and_seek_2000
2020	Ludo	Paul Pendergast	6.9	Película entretenida para pasar el rato	https.//forummovies.org/reviews/paul_pendergast/ludo_2020
1947	Lured	Luisa Molina	3.0	Una película aburrida	https.//foro_pelis.es/luisam/luisa_molina/lured_1947
2013	The Face of Love	Oscar Gutiérrez	5.5	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/the_face_of_love_2013
2004	Madhouse	Carlos Alonso	4.7	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/madhouse_2004
1966	Here Is Your Life	Fermín Álvarez	6.6	Gran película, muy recomendable	https.//forummovies.org/reviews/fermín_álvarez/here_is_your_life_1966
1975	Picnic at Hanging Rock	Claire Johnson	6.7	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/claire_johnson/picnic_at_hanging_rock_1975
2007	Happily Ever After	Luisa Molina	4.9	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/happily_ever_after_2007
2016		Paula Lago	5.5	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/_2016
1997	The Long Way Home	Luisa Molina	6.4	Gran película, muy recomendable	https.//foro_pelis.es/luisam/luisa_molina/the_long_way_home_1997
2020	Diva	Paul Pendergast	6.6	Gran película, muy recomendable	https.//forummovies.org/reviews/paul_pendergast/diva_2020
2021	Voyage Into the Night	Phill Freeman	3.9	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/voyage_into_the_night_2021
1959	Maigret and the St. Fiacre Case	Fermín Álvarez	6.4	Gran película, muy recomendable	https.//forummovies.org/reviews/fermín_álvarez/maigret_and_the_st._fiacre_case_1959
2013	Blue Is the Warmest Colour	Oscar Gutiérrez	7.1	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/blue_is_the_warmest_colour_2013
2009	Lightning Strikes	Phill Freeman	3.0	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/lightning_strikes_2009
2017	One Day	Carlos Alonso	5.9	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/one_day_2017
2016	Cherry Returns	Paula Lago	4.2	Una película aburrida	https.//cinemanía.com/paula/paula_lago/cherry_returns_2016
1971	Skin Game	Oscar Gutiérrez	6.4	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/skin_game_1971
2018	Made in Italy	Paula Lago	5.2	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/made_in_italy_2018
2018	Faith, Love & Chocolate	Paula Lago	5.0	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/faith,_love_&_chocolate_2018
2015	Contracted: Phase II	Fermín Álvarez	4.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/contracted:_phase_ii_2015
1975	Breakout	Claire Johnson	5.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/claire_johnson/breakout_1975
2021	Storm Lake	Phill Freeman	6.4	Gran película, muy recomendable	https.//forummovies.org/reviews/phill_freeman/storm_lake_2021
2012	Side by Side	Luisa Molina	7.0	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/side_by_side_2012
2018	The Ninth Passenger	Paula Lago	2.5	Una película aburrida	https.//cinemanía.com/paula/paula_lago/the_ninth_passenger_2018
2009	Creation	Phill Freeman	6.0	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/creation_2009
1996	The Nutty Professor	Paula Lago	5.1	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_nutty_professor_1996
2010	Meek's Cutoff	Paul Pendergast	5.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/meek's_cutoff_2010
2013	Mindless Behavior: All Around the World	Oscar Gutiérrez	5.3	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/mindless_behavior:_all_around_the_world_2013
2000	Tokyo Raiders	Paul Pendergast	5.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/tokyo_raiders_2000
2010	An Elf's Story: The Elf on the Shelf	Paul Pendergast	4.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/an_elf's_story:_the_elf_on_the_shelf_2010
1991	All I Want for Christmas	Carlos Alonso	5.3	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/all_i_want_for_christmas_1991
2000	Hide and Seek	Paul Pendergast	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/hide_and_seek_2000
2019	The Last Right	Phill Freeman	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_last_right_2019
2018	Hurt	Paula Lago	3.3	Una película aburrida	https.//cinemanía.com/paula/paula_lago/hurt_2018
2020	Femalien: Cosmic Crush	Paul Pendergast	3.1	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/femalien:_cosmic_crush_2020
1989	The Phantom of the Opera	Phill Freeman	6.6	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/the_phantom_of_the_opera_1989
2018	Capernaum	Paula Lago	7.8	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/capernaum_2018
2014	Sabotage	Paula Lago	5.1	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/sabotage_2014
2021	There's Someone Inside Your House	Phill Freeman	4.3	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/there's_someone_inside_your_house_2021
1964	Charulata	Oscar Gutiérrez	7.5	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/charulata_1964
2019	DreadOut	Phill Freeman	4.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/dreadout_2019
1993	Daybreak	Phill Freeman	4.4	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/daybreak_1993
2020	I Carry You with Me	Paul Pendergast	6.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/i_carry_you_with_me_2020
1984	Starman	Paula Lago	5.7	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/starman_1984
2006	Hatchet	Oscar Gutiérrez	5.0	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/hatchet_2006
2014	Love Again	Paula Lago	5.2	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/love_again_2014
2019	False Witness	Phill Freeman	3.5	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/false_witness_2019
2020	Triggered	Paul Pendergast	4.2	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/triggered_2020
1994	City Slickers II: The Legend of Curly's Gold	Fermín Álvarez	5.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/city_slickers_ii:_the_legend_of_curly's_gold_1994
2004	Madhouse	Carlos Alonso	5.6	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/carlos_alonso/madhouse_2004
2019	Commitment	Phill Freeman	4.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/commitment_2019
2011	Madea's Big Happy Family	Phill Freeman	4.1	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/madea's_big_happy_family_2011
2009	North	Phill Freeman	3.9	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/north_2009
2020	Primal	Paul Pendergast	4.2	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/primal_2020
2020	Albtru00e4umer	Paul Pendergast	4.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/albtru00e4umer_2020
2016	Down Under	Paula Lago	5.2	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/down_under_2016
2014	An En Vogue Christmas	Paula Lago	5.1	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/an_en_vogue_christmas_2014
2014	Sabotage	Paula Lago	6.4	Gran película, muy recomendable	https.//cinemanía.com/paula/paula_lago/sabotage_2014
2001	Spy Kids	Fermín Álvarez	5.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/spy_kids_2001
2014	The 7.39	Paula Lago	6.4	Una buena película para ver con tu pareja	https.//cinemanía.com/paula/paula_lago/the_7.39_2014
2008	Snakes and Earrings	Fermín Álvarez	5.5	Una buena película de acción y suspense	https.//forummovies.org/reviews/fermín_álvarez/snakes_and_earrings_2008
2010	The Big 4: Live from Sofia, Bulgaria	Paul Pendergast	8.0	Película entretenida para pasar el rato	https.//forummovies.org/reviews/paul_pendergast/the_big_4:_live_from_sofia,_bulgaria_2010
2013	Oculus	Oscar Gutiérrez	5.9	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/oculus_2013
2012	Winged Seduction: Birds of Paradise	Luisa Molina	6.0	Me gustó mucho y disfruté viéndola	https.//foro_pelis.es/luisam/luisa_molina/winged_seduction:_birds_of_paradise_2012
1955	Rififi	Claire Johnson	7.5	Película entretenida para pasar el rato	https.//forummovies.org/reviews/claire_johnson/rififi_1955
2020	Chained	Paul Pendergast	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/chained_2020
1970	The Private Life of Sherlock Holmes	Paul Pendergast	6.5	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/paul_pendergast/the_private_life_of_sherlock_holmes_1970
2013	Backyard Ashes	Oscar Gutiérrez	5.0	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/backyard_ashes_2013
2020	Diva	Paul Pendergast	4.9	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/diva_2020
2021	A Winter Getaway	Phill Freeman	5.8	Una buena película para ver con tu pareja	https.//forummovies.org/reviews/phill_freeman/a_winter_getaway_2021
2016	Daughter	Paula Lago	5.7	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/daughter_2016
2013	Hansel & Gretel Get Baked	Oscar Gutiérrez	3.9	Una película aburrida	https.//palomitas.com/películas/oscar_gutiérrez/hansel_&_gretel_get_baked_2013
1979	The Villain	Phill Freeman	4.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/the_villain_1979
2022	Watcher	Fermín Álvarez	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/watcher_2022
2014	The Infinite Man	Paula Lago	5.7	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/the_infinite_man_2014
2017	The Forgiven	Carlos Alonso	5.6	Una buena película de acción y suspense	https.//palomitas.com/películas/carlos_alonso/the_forgiven_2017
2016	Pride and Prejudice and Zombies	Paula Lago	5.3	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/pride_and_prejudice_and_zombies_2016
2020	Arthur & Merlin: Knights of Camelot	Paul Pendergast	2.8	Una película aburrida	https.//forummovies.org/reviews/paul_pendergast/arthur_&_merlin:_knights_of_camelot_2020
1961	Mothra	Phill Freeman	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/mothra_1961
2021	Twas the Night	Phill Freeman	4.3	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/twas_the_night_2021
2021	Mr. Saturday Night	Phill Freeman	6.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/mr._saturday_night_2021
2010	Some Days Are Better Than Others	Paul Pendergast	5.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/some_days_are_better_than_others_2010
1929	Berth Marks	Oscar Gutiérrez	6.4	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/berth_marks_1929
1989	Kiki's Delivery Service	Phill Freeman	5.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/kiki's_delivery_service_1989
2020	Us Kids	Paul Pendergast	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/us_kids_2020
1992	Tokyo Decadence	Oscar Gutiérrez	5.4	Me gustó mucho y disfruté viéndola	https.//palomitas.com/películas/oscar_gutiérrez/tokyo_decadence_1992
2019	The Strange Story of the Eurocine Cannibal Film	Phill Freeman	3.7	Un buen documental	https.//forummovies.org/reviews/phill_freeman/the_strange_story_of_the_eurocine_cannibal_film_2019
2014	When the Game Stands Tall	Paula Lago	6.1	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/when_the_game_stands_tall_2014
2006	ATL	Oscar Gutiérrez	5.6	Una buena película para ver con tu pareja	https.//palomitas.com/películas/oscar_gutiérrez/atl_2006
2019	Go Fish	Phill Freeman	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/go_fish_2019
2021	Homebound	Phill Freeman	7.3	Película entretenida para pasar el rato	https.//forummovies.org/reviews/phill_freeman/homebound_2021
1992	L.627	Oscar Gutiérrez	6.7	Gran película, muy recomendable	https.//palomitas.com/películas/oscar_gutiérrez/l.627_1992
2014	The Blackout	Paula Lago	2.1	Una película aburrida	https.//cinemanía.com/paula/paula_lago/the_blackout_2014
2020	Rough Cut	Paul Pendergast	5.1	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/paul_pendergast/rough_cut_2020
2013	Way Back Home	Oscar Gutiérrez	7.0	Película entretenida para pasar el rato	https.//palomitas.com/películas/oscar_gutiérrez/way_back_home_2013
2018	Fahrenheit 451	Paula Lago	6.7	Película entretenida para pasar el rato	https.//cinemanía.com/paula/paula_lago/fahrenheit_451_2018
1924	Manhandled	Fermín Álvarez	6.2	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/manhandled_1924
1962	The Stress of Youth	Luisa Molina	6.6	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/the_stress_of_youth_1962
2021	Owning It	Phill Freeman	5.8	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/owning_it_2021
2016	Brotherhood	Paula Lago	4.7	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/brotherhood_2016
2022	The Devil You Know	Fermín Álvarez	4.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/the_devil_you_know_2022
2021	Another Us	Phill Freeman	3.8	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/another_us_2021
2012	Good Vibrations	Luisa Molina	6.7	Película entretenida para pasar el rato	https.//foro_pelis.es/luisam/luisa_molina/good_vibrations_2012
2015	Mr. Holmes	Fermín Álvarez	6.3	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/mr._holmes_2015
1954	Karin Mu00e5nsdotter	Paula Lago	5.5	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/karin_mu00e5nsdotter_1954
1976	The Most Perverted Post War Crimes	Paula Lago	3.9	Una película aburrida	https.//cinemanía.com/paula/paula_lago/the_most_perverted_post_war_crimes_1976
2012	Great Expectations	Luisa Molina	6.3	Una buena película para ver con tu pareja	https.//foro_pelis.es/luisam/luisa_molina/great_expectations_2012
2019	The Projectionist	Phill Freeman	5.6	Un buen documental	https.//forummovies.org/reviews/phill_freeman/the_projectionist_2019
1994	River of Grass	Fermín Álvarez	6.0	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/river_of_grass_1994
1973	Redneck	Fermín Álvarez	4.6	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/fermín_álvarez/redneck_1973
1979	Winter Kills	Phill Freeman	5.7	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/winter_kills_1979
2010	Beneath Hill 60	Paul Pendergast	6.5	Gran película, muy recomendable	https.//forummovies.org/reviews/paul_pendergast/beneath_hill_60_2010
1994	Speed	Fermín Álvarez	6.8	Película entretenida para pasar el rato	https.//forummovies.org/reviews/fermín_álvarez/speed_1994
1974	In Danger and Dire Distress the Middle of the Road Leads to Death	Paula Lago	6.0	Me gustó mucho y disfruté viéndola	https.//cinemanía.com/paula/paula_lago/in_danger_and_dire_distress_the_middle_of_the_road_leads_to_death_1974
2021	Everybody Loves Chris Rock	Phill Freeman	3.5	Una película aburrida	https.//forummovies.org/reviews/phill_freeman/everybody_loves_chris_rock_2021
2011	Deck the Halls	Phill Freeman	4.5	Me gustó mucho y disfruté viéndola	https.//forummovies.org/reviews/phill_freeman/deck_the_halls_2011
